"company_name","job_id","job_title","job_location","job_schedule_type","salary_year_avg","job_posted_date","skills"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","sql"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","python"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","nosql"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","java"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","r"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","bash"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","dynamodb"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","azure"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","aws"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","snowflake"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","gcp"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","spark"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","pandas"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","pyspark"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","airflow"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","kafka"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","express"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","git"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","kubernetes"
"Grindr",503833,"Principal AI Data Engineer (Remote)","Remote","Full-time","220000.0","2023-11-06 19:13:01","docker"
"Get It Recruit - Information Technology",633388,"Senior Manager of Data Engineering","Remote","Full-time","220000.0","2023-08-12 08:56:09","sql"
"Get It Recruit - Information Technology",633388,"Senior Manager of Data Engineering","Remote","Full-time","220000.0","2023-08-12 08:56:09","python"
"Get It Recruit - Information Technology",633388,"Senior Manager of Data Engineering","Remote","Full-time","220000.0","2023-08-12 08:56:09","aws"
"Get It Recruit - Information Technology",633388,"Senior Manager of Data Engineering","Remote","Full-time","220000.0","2023-08-12 08:56:09","redshift"
"Get It Recruit - Information Technology",633388,"Senior Manager of Data Engineering","Remote","Full-time","220000.0","2023-08-12 08:56:09","snowflake"
"Get It Recruit - Information Technology",633388,"Senior Manager of Data Engineering","Remote","Full-time","220000.0","2023-08-12 08:56:09","airflow"
"Get It Recruit - Information Technology",633388,"Senior Manager of Data Engineering","Remote","Full-time","220000.0","2023-08-12 08:56:09","github"
"Get It Recruit - Information Technology",633388,"Senior Manager of Data Engineering","Remote","Full-time","220000.0","2023-08-12 08:56:09","jira"
"Get It Recruit - Information Technology",633388,"Senior Manager of Data Engineering","Remote","Full-time","220000.0","2023-08-12 08:56:09","confluence"
